-0.5002 -1.0001 -0.5002 -0.500512 
0 0 0 0 
-0.871462 -0.192557 -0.437675 -0.305618 
-0.279613 -0.158183 -0.499837 -0.170499 
-0.27324 -0.119985 -0.48266 -0.156321 
-0.121385 -0.122202 -0.494908 -0.125471 
-0.137407 -0.159538 -0.491421 -0.129447 
-0.145304 -0.108177 -0.497012 -0.112385 
-0.254753 -0.116812 -0.490216 -0.106951 
-0.122743 -0.242192 -0.494365 -0.11715 
-0.234091 -0.28284 -0.479166 -0.0964839 
-0.000141237 0 -0.462801 -0.742624 
-0.24119 -0.162982 -0.245123 -0.064476 
-0.050533 -0.0574967 -0.45528 -0.0503249 
-0.0409123 -0.0640468 -0.487894 -0.0718489 
-0.197412 -0.214113 -0.462466 -0.0348886 
0 -0.963346 -0.365125 0 
0 0 0 0 
-0.730056 -0.119293 0 -0.0558288 
-0.0605932 -0.07059 -0.240245 -0.0497406 
-0.0723765 -0.0633547 -0.485648 -0.0472109 
-0.177939 -0.268696 -0.419532 -0.0321215 
-0.0107034 -0.0844376 -0.467259 0 
-0.10667 0 -0.479632 -0.0222916 
-0.179635 -0.0579619 -0.336984 -0.0335331 
-0.0282118 -0.088041 -0.449975 -0.0299833 
-0.106121 -0.048499 -0.470592 -0.0484989 
-0.0483947 -0.0611341 -0.399184 -0.0484625 
-0.016725 -0.203038 -0.394219 -0.0145267 
0 -0.000306279 -0.491463 -0.0102927 
-0.0959196 -0.45685 -0.235464 -0.0331719 
0 0 0 0 
-0.385099 0 0 0 
0 -0.447759 0 -0.000127993 
0 0 0 0 
0 -7.70043e-05 -0.383862 0 
0 0 0 -7.70043e-05 
0 0 0 0 
0 0 0 0 
0 -0.385099 -0.294754 -0.000100608 
0 0 0 0 
0 -0.570728 -0.186868 -0.000107435 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 0 0 0 
0 -9.83438e-05 0 -0.561689 
-0.102905 -0.000710151 -0.280901 -0.000738158 
-0.0315732 -0.0515037 -0.169 -0.00932505 
0 -0.354994 -0.280901 0 
-0.5002 -1.0002 -0.500422 2.45657 
0 0 0 -0.0001 
-0.994863 -0.196189 -0.24663 -0.228928 
-0.223229 -0.237311 -0.238725 -0.200628 
-0.199361 -0.270291 -0.13787 -0.325098 
-0.150622 -0.136091 -0.167951 -0.926823 
-0.16034 -0.129966 -0.153008 -0.240146 
-0.133366 -0.0994336 -0.162227 -0.141701 
-0.150996 -0.130803 -0.148914 -0.0949895 
-0.127189 -0.0992614 -0.174137 -0.106376 
-0.151948 -0.99047 -0.168899 -0.0931062 
0 0 0 0 
-0.911156 -0.0638133 -0.0644471 -0.0949651 
-0.08056 -0.0759315 -0.169136 -0.0626453 
-0.0535122 -0.0533657 -0.084987 -0.0533284 
