0 0 0 0 
-1.0002 -0.240859 -0.5002 -0.0701638 
-0.263283 -0.202902 -0.5002 -0.0451891 
-0.21688 -0.20645 -0.5002 -0.0749233 
-0.154822 -0.165126 -0.5002 -0.0844377 
-0.302607 -0.204934 -0.5002 -0.0365145 
-0.16258 -0.250368 -0.500194 -0.232407 
-0.307146 -0.995562 -0.460691 -0.229497 
0 0 0 0 
-0.914827 -0.269069 -0.499461 -0.266907 
-0.404612 -0.331955 -0.494911 -0.26928 
-0.255973 -0.252493 -0.499959 -0.269526 
-0.269736 -0.339536 -0.428813 -0.478401 
-0.279722 -0.27626 -0.499149 -0.263179 
-0.335571 -0.304844 -0.498937 -0.286907 
-0.34312 -0.858756 -0.487273 -0.310281 
0 0 0 0 
-0.977149 -0.179437 -0.480375 -0.207481 
-0.220108 -0.198144 -0.488191 -0.20011 
-0.198094 -0.232706 -0.499226 -0.202289 
-0.260426 -0.274003 -0.454775 -0.198766 
-0.163721 -0.165025 -0.492534 -0.466126 
-0.173114 -0.267188 -0.345681 -0.233853 
-0.133925 -0.390023 -0.485546 -0.0809037 
0 -0.000261688 -0.413863 -0.819372 
-0.0941329 0 -0.318666 -0.000289488 
-0.0590784 -0.0276458 -0.366878 -0.0277193 
-0.0277194 -0.0276807 -0.172431 -0.0276988 
-0.0277002 -0.0276848 -0.30885 -0.0277748 
-0.0649611 -0.0968109 -0.30885 -0.027721 
0 -0.055762 -0.418777 -0.000178849 
-0.117725 -0.0783421 -0.410893 -0.000192146 
-0.000193931 -0.00013056 -0.352952 0 
-9.05513e-05 0 -0.287715 -0.0171939 
-7.03448e-05 0 -0.356533 -0.000108193 
-0.0530297 -0.0218627 -0.208712 -0.0218767 
-0.0219037 -0.0510045 -0.279782 -0.0219183 
-0.0511011 -0.0222387 -0.279782 -0.0222422 
-0.0224026 -0.0224702 -0.169 -0.0223926 
-0.0225413 -0.0514567 -0.170707 -0.0225518 
-0.000242342 0 -0.354994 0 
-0.000114128 -9.63779e-05 -0.279782 0 
-0.0778697 -0.0237045 -0.16731 -0.0236343 
-0.0237373 -0.0238167 -0.154384 -0.023747 
-0.0238329 -0.0951412 -0.15911 -0.023899 
-6.1729e-05 -0.000321984 -0.425997 0 
-0.0571831 -0.000370417 -0.341627 -0.000316488 
-0.0923193 -0.0125376 -0.341135 -0.0125653 
-0.0828735 -0.0457441 -0.15911 -0.024649 
-0.000204433 -0.267608 0 -0.000147894 
-0.5002 -0.043726 -1.0002 -0.179993 
-0.0615914 -0.0435075 -0.125666 -0.160896 
-0.0965397 -0.0432889 -0.091056 -0.0865064 
-0.10868 -0.0430704 -0.113634 -0.120545 
-0.0593587 -0.0428519 -0.165621 -0.117527 
-0.0908166 -0.0703996 -0.0701622 -0.0426334 
-0.0436559 -0.216993 -0.220286 -0.158908 
-0.268052 -0.43399 -0.290126 -0.210186 
-0.241466 -0.26945 -0.999941 -0.310543 
-0.533033 -0.261789 -0.379471 -0.280486 
-0.278142 -0.282292 -0.325587 -0.263361 
-0.257174 -0.337898 -0.29598 -0.419248 
-0.214746 -0.191408 -0.175366 -0.988786 
-0.293407 -0.382597 -0.267241 -0.482837 
-0.283749 -0.323614 -0.331999 -0.978083 
-0.294101 -0.494617 -0.383335 -0.373317 
-0.233024 -0.226302 -0.996594 -0.198172 
-0.23314 -0.207308 -0.277819 -0.209751 
-0.226505 -0.211608 -0.209994 -0.20585 
-0.225377 -0.220733 -0.26401 -0.205085 
-0.203617 -0.988326 -0.247223 -0.219122 
0 0 0 0 
-0.833072 -0.186515 -0.153547 -0.31201 
-0.11095 -0.70503 -0.0989283 -0.702823 
0 0 0 0 
-0.348276 -0.0278195 -0.0696746 -0.0278375 
-0.0278357 -0.0277933 -0.131453 -0.0278317 
-0.0277944 -0.0278077 -0.0277485 -0.0278123 
-0.0278149 -0.0278145 -0.0277997 -0.0278599 
-0.0278725 -0.0278397 -0.0649344 -0.0278769 
-0.0278235 -0.0286536 -0.0648795 -0.0278148 
-0.000339615 -0.000180026 -0.0886453 0 
-0.0328013 -0.0215969 -0.026525 -0.0215214 
-0.0216143 -0.0216751 -0.031501 -0.0216222 
-0.0217386 -0.0217588 -0.0857647 -0.021762 
-0.0218346 -0.0218554 -0.021858 -0.334553 
-0.0219337 -0.0219236 -0.0219421 -0.176765 
-0.0220803 -0.0222218 -0.0220868 -0.568469 
-0.106052 -0.0225604 -0.0225304 -0.022561 
-0.0226493 -0.0226535 -0.0226517 -0.17231 
-0.0228167 -0.0228483 -0.0854833 -0.337932 
-0.0229863 -0.0231042 -0.0373609 -0.100898 
-0.027976 -0.0235852 -0.0235945 -0.0235233 
-0.0237219 -0.0237777 -0.0237557 -0.0237289 
-0.0239217 -0.0239993 -0.0239251 -0.0239471 
-0.0241166 -0.0241899 -0.14247 -0.331207 
-0.0243213 -0.0243954 -0.0466293 -0.0244105 
-0.02451 -0.0245876 -0.0480431 -0.0245607 
-0.024624 -0.0246756 -0.0246481 -0.0246899 
-0.0246634 -0.160717 -0.0457413 -0.0246853 
-0.5002 -0.155648 -0.28969 -0.301816 
-0.30739 -0.262188 -0.289775 -0.135049 
-0.279408 -0.251725 -0.0436885 -0.28224 
-0.230145 -0.216389 -0.0924767 -1.0002 
-0.12816 -0.0548804 -0.141541 -0.165733 
-0.0977474 -0.070384 -0.0633396 -0.0424148 
-0.0372648 -0.227943 -0.187023 -0.199078 
-0.21253 -0.259798 -0.317932 -0.19173 
-0.243232 -0.318293 -0.53346 -0.425472 
-0.260594 -0.289816 -0.338622 -0.979684 
-0.273658 -0.423915 -0.275922 -0.2488 
-0.267322 -0.999361 -0.255027 -0.297393 
0 0 0 0 
-0.956854 -0.962521 -0.235614 -0.26343 
0 0 0 0 
-0.998502 -0.198238 -0.282151 -0.199761 
-0.220409 -0.206583 -0.302432 -0.215315 
-0.212086 -0.207423 -0.207299 -0.207191 
-0.210442 -0.208708 -0.214005 -0.208733 
-0.208723 -0.210704 -0.217303 -0.215361 
-0.206056 -0.205562 -0.213742 -0.217351 
-0.26203 -0.166637 -0.9983 -0.20755 
-0.28801 -0.837243 -0.110359 -0.45685 
0 0 0 0 
-0.413167 -0.0278552 -0.413167 -0.0321889 
-0.0278044 -0.0278426 -0.0278203 -0.0277896 
-0.0278612 -0.0278717 -0.0278521 -0.0278768 
-0.0278513 -0.0278284 -0.0278357 -0.0277974 
-0.0278273 -0.027855 -0.0278442 -0.0278652 
-0.0278548 -0.0278494 -0.0279037 -0.0279082 
-0.0278814 -0.0278975 -0.0278547 -0.0278839 
-0.0279262 -0.107594 -0.0555464 -0.027953 
-0.0224918 -0.0215766 -0.021539 -0.570763 
-0.0215471 -0.0244167 -0.0215318 -0.171857 
-0.054256 -0.344793 -0.0217685 -0.0329496 
0 0 0 0 
